movieId,count,rating
5323,46,2.5
5323,67,3.0
5323,27,3.5
5323,22,4.0
5323,8,4.5
5323,9,5.0
5324,4,0.5
5324,17,1.0
5324,13,1.5
5324,48,2.0
5324,32,2.5
5324,101,3.0
5324,38,3.5
5324,52,4.0
5324,8,4.5
5324,7,5.0
5325,4,0.5
5325,5,1.0
5325,1,1.5
5325,19,2.0
5325,14,2.5
5325,52,3.0
5325,78,3.5
5325,151,4.0
5325,54,4.5
5325,61,5.0
5326,4,0.5
5326,1,1.0
5326,2,2.0
5326,1,3.0
5326,2,3.5
5327,2,0.5
5327,6,1.0
5327,1,1.5
5327,3,2.0
5327,2,2.5
5327,4,3.0
5327,3,3.5
5327,4,4.0
5327,1,4.5
5327,3,5.0
5328,2,1.0
5328,4,2.0
5328,3,2.5
5328,10,3.0
5328,2,3.5
5328,5,4.0
5328,2,4.5
5329,1,0.5
5329,11,1.0
5329,1,1.5
5329,23,2.0
5329,20,2.5
5329,114,3.0
5329,80,3.5
5329,149,4.0
5329,48,4.5
5329,45,5.0
5330,1,2.0
5330,1,3.5
5330,1,4.0
5331,4,0.5
5331,5,1.0
5331,3,1.5
5331,10,2.0
5331,5,2.5
5331,1,3.0
5331,3,3.5
5331,6,4.0
5331,3,5.0
5332,1,1.0
5332,1,1.5
5332,8,2.0
5332,2,2.5
5332,3,3.0
5332,3,3.5
5332,4,4.0
5332,3,4.5
5332,2,5.0
5333,4,2.0
5333,2,2.5
5333,15,3.0
5333,19,3.5
5333,45,4.0
5333,26,4.5
5333,22,5.0
5334,1,0.5
5334,18,1.0
5334,7,1.5
5334,47,2.0
5334,36,2.5
5334,89,3.0
5334,28,3.5
5334,33,4.0
5334,4,5.0
5335,1,0.5
5335,2,1.0
5335,1,1.5
5335,14,2.0
5335,7,2.5
5335,28,3.0
5335,10,3.5
5335,31,4.0
5335,2,4.5
5335,6,5.0
5336,1,1.0
5336,3,2.0
5336,6,2.5
5336,11,3.0
5336,4,4.0
5336,1,4.5
5336,1,5.0
5337,1,0.5
5337,10,1.0
5337,4,1.5
5337,22,2.0
5337,11,2.5
5337,42,3.0
5337,21,3.5
5337,24,4.0
5337,2,4.5
5337,8,5.0
5338,6,2.0
5338,4,3.0
5338,2,3.5
5338,2,4.0
5339,8,1.0
5339,5,1.5
5339,18,2.0
5339,9,2.5
5339,64,3.0
5339,59,3.5
5339,175,4.0
5339,41,4.5
5339,63,5.0
5340,1,0.5
5340,1,1.0
5340,4,2.0
5340,2,2.5
5340,10,3.0
5340,9,3.5
5340,23,4.0
5340,5,4.5
5340,3,5.0
5341,3,1.0
5341,5,2.0
5341,8,2.5
5341,49,3.0
5341,53,3.5
5341,116,4.0
5341,30,4.5
5341,43,5.0
5342,2,1.0
5342,5,2.0
5342,4,2.5
5342,10,3.0
5342,1,3.5
5342,2,4.0
5342,1,4.5
5343,10,1.0
5343,3,1.5
5343,31,2.0
5343,5,2.5
5343,32,3.0
5343,1,3.5
5343,5,4.0
5344,1,1.0
5344,1,1.5
5344,22,2.0
5344,4,2.5
5344,15,3.0
5344,1,3.5
5344,7,4.0
5345,1,0.5
5345,1,1.0
5345,1,2.0
5345,2,2.5
5345,8,3.0
5345,4,3.5
5345,7,4.0
5345,2,4.5
5346,9,0.5
5346,34,1.0
5346,6,1.5
5346,44,2.0
5346,17,2.5
5346,40,3.0
5346,12,3.5
5346,17,4.0
5346,2,4.5
5346,2,5.0
5347,5,0.5
5347,13,1.0
5347,1,1.5
5347,16,2.0
5347,4,2.5
5347,14,3.0
5347,3,3.5
5347,10,4.0
5347,1,5.0
5348,5,0.5
5348,11,1.0
5348,3,1.5
5348,38,2.0
5348,25,2.5
5348,92,3.0
5348,41,3.5
5348,35,4.0
5348,3,4.5
5348,5,5.0
5349,74,0.5
5349,132,1.0
5349,109,1.5
5349,424,2.0
5349,510,2.5
5349,1709,3.0
5349,1810,3.5
5349,3009,4.0
5349,986,4.5
5349,907,5.0
5350,1,0.5
5350,5,2.0
5350,4,2.5
5350,7,3.0
5350,4,3.5
5350,6,4.0
5350,1,4.5
5350,1,5.0
5351,2,0.5
5351,1,1.0
5351,3,2.0
5351,5,2.5
5351,5,3.0
5351,7,3.5
5351,7,4.0
5351,1,4.5
5351,3,5.0
5352,4,1.0
5352,4,1.5
5352,8,2.0
5352,1,2.5
5352,22,3.0
5352,18,3.5
5352,48,4.0
5352,4,4.5
5352,14,5.0
5353,1,0.5
5353,3,1.0
5353,1,1.5
5353,13,2.0
5353,5,2.5
5353,38,3.0
5353,10,3.5
5353,29,4.0
5353,3,4.5
5353,6,5.0
5354,1,1.0
5354,1,1.5
5354,6,2.0
5354,3,2.5
5354,30,3.0
5354,12,3.5
5354,20,4.0
5354,1,4.5
5354,3,5.0
5355,1,0.5
5355,1,1.0
5355,1,1.5
5355,5,2.0
5355,1,2.5
5355,17,3.0
5355,6,3.5
5355,5,4.0
5355,3,4.5
5356,15,0.5
5356,7,1.0
5356,3,1.5
5356,4,2.0
5356,4,3.0
5356,2,4.0
5356,1,5.0
5357,3,1.0
5357,3,1.5
5357,17,2.0
5357,12,2.5
5357,54,3.0
5357,33,3.5
5357,37,4.0
5357,2,4.5
5357,8,5.0
5358,2,1.0
5358,4,2.0
5358,3,2.5
5358,19,3.0
5358,11,3.5
5358,34,4.0
5358,10,4.5
5358,14,5.0
5359,1,0.5
5359,14,2.0
5359,9,2.5
5359,47,3.0
5359,27,3.5
5359,53,4.0
5359,6,4.5
5359,16,5.0
5360,6,1.0
5360,1,1.5
5360,13,2.0
5360,5,2.5
5360,14,3.0
5360,6,3.5
5360,3,4.0
5360,3,4.5
5360,3,5.0
5361,1,0.5
5361,8,1.0
5361,4,1.5
5361,27,2.0
5361,15,2.5
5361,79,3.0
5361,25,3.5
5361,51,4.0
5361,2,4.5
5361,12,5.0
5362,2,0.5
5362,5,1.0
5362,3,1.5
5362,11,2.0
5362,8,2.5
5362,12,3.0
5362,5,3.5
5362,1,4.0
5362,2,4.5
5362,2,5.0
5363,9,0.5
5363,25,1.0
5363,14,1.5
5363,54,2.0
5363,40,2.5
5363,92,3.0
5363,51,3.5
5363,59,4.0
5363,9,4.5
5363,10,5.0
5364,10,0.5
5364,23,1.0
5364,12,1.5
5364,63,2.0
5364,65,2.5
5364,248,3.0
5364,133,3.5
5364,218,4.0
5364,36,4.5
5364,52,5.0
5365,1,0.5
5365,3,1.0
5365,2,1.5
5365,5,2.0
5365,4,2.5
5365,6,3.0
5365,5,3.5
5365,19,4.0
5365,4,5.0
5366,1,0.5
5366,8,1.0
5366,4,1.5
5366,21,2.0
5366,8,2.5
5366,9,3.0
5366,3,3.5
5366,2,4.0
5366,1,4.5
5367,3,0.5
5367,3,1.0
5367,4,1.5
5367,16,2.0
5367,15,2.5
5367,46,3.0
5367,44,3.5
5367,145,4.0
5367,38,4.5
5367,48,5.0
5368,2,0.5
5368,1,1.0
5368,7,2.0
5368,6,3.0
5368,6,3.5
5368,10,4.0
5368,4,4.5
5368,15,5.0
5369,1,0.5
5369,7,1.0
5369,8,1.5
5369,11,2.0
5369,5,3.0
5369,2,3.5
5369,1,4.5
5369,1,5.0
5370,3,0.5
5370,12,1.0
5370,2,1.5
5370,5,2.0
5370,3,2.5
5370,2,3.0
5370,1,3.5
5371,2,0.5
5371,1,1.0
5371,1,2.0
5371,1,3.0
5371,3,3.5
5372,1,0.5
5372,2,1.0
5372,1,1.5
5372,14,2.0
5372,4,2.5
5372,35,3.0
5372,17,3.5
5372,32,4.0
5372,11,4.5
5372,11,5.0
5373,1,0.5
5373,1,1.0
5373,2,1.5
5373,1,2.0
5373,1,2.5
5373,11,3.0
5373,14,3.5
5373,22,4.0
5373,16,4.5
5373,22,5.0
5374,7,0.5
5374,6,1.0
5374,5,2.0
5374,3,3.0
5374,1,3.5
5374,1,4.0
5374,1,4.5
5375,1,0.5
5375,2,1.0
5375,1,1.5
5375,5,2.0
5375,1,2.5
5375,18,3.0
5375,8,3.5
5375,23,4.0
5375,4,4.5
5375,3,5.0
5376,8,1.0
5376,2,1.5
5376,18,2.0
5376,5,2.5
5376,32,3.0
5376,7,3.5
5376,13,4.0
5376,1,5.0
5377,20,0.5
5377,33,1.0
5377,24,1.5
5377,103,2.0
5377,165,2.5
5377,654,3.0
5377,787,3.5
5377,1400,4.0
5377,485,4.5
5377,438,5.0
5378,226,0.5
5378,298,1.0
5378,260,1.5
5378,792,2.0
5378,694,2.5
5378,1543,3.0
5378,1060,3.5
5378,1383,4.0
5378,381,4.5
5378,519,5.0
5379,1,0.5
5379,4,1.0
5379,1,1.5
5379,8,2.0
5379,15,2.5
5379,58,3.0
5379,79,3.5
5379,100,4.0
5379,56,4.5
5379,33,5.0
5380,2,0.5
5380,16,1.0
5380,12,1.5
5380,42,2.0
5380,47,2.5
5380,224,3.0
5380,153,3.5
5380,299,4.0
5380,69,4.5
5380,92,5.0
5381,5,2.0
5381,5,2.5
5381,11,3.0
5381,5,3.5
5381,11,4.0
5381,1,4.5
5381,8,5.0
5382,5,0.5
5382,22,1.0
5382,12,1.5
5382,65,2.0
5382,28,2.5
5382,100,3.0
5382,37,3.5
5382,47,4.0
5382,1,4.5
5382,3,5.0
5383,1,0.5
5383,3,1.0
5383,2,1.5
5383,13,2.0
5383,10,2.5
5383,50,3.0
5383,40,3.5
5383,83,4.0
5383,5,4.5
5383,12,5.0
5384,1,1.5
5384,3,2.0
5384,1,2.5
5384,5,3.0
5384,8,3.5
5384,12,4.0
5384,2,4.5
5384,4,5.0
5385,1,1.0
5385,4,1.5
5385,10,2.0
5385,6,2.5
5385,39,3.0
5385,60,3.5
5385,128,4.0
5385,70,4.5
5385,95,5.0
5386,1,0.5
5386,1,1.0
5386,1,1.5
5386,2,2.0
5386,2,2.5
5386,10,3.0
5386,6,4.0
5386,1,4.5
5386,2,5.0
5387,11,0.5
5387,31,1.0
5387,19,1.5
5387,67,2.0
5387,25,2.5
5387,81,3.0
5387,29,3.5
5387,44,4.0
5387,6,4.5
5387,7,5.0
5388,8,0.5
5388,32,1.0
5388,32,1.5
5388,128,2.0
5388,187,2.5
5388,676,3.0
5388,574,3.5
5388,938,4.0
5388,191,4.5
5388,135,5.0
5389,11,0.5
5389,29,1.0
5389,7,1.5
5389,40,2.0
5389,31,2.5
5389,90,3.0
5389,31,3.5
5389,51,4.0
5389,10,4.5
5389,20,5.0
5390,10,1.0
5390,3,1.5
5390,6,2.0
5390,4,2.5
5390,36,3.0
5390,20,3.5
5390,29,4.0
5390,5,4.5
5390,14,5.0
5391,1,0.5
5391,12,1.0
5391,7,1.5
5391,25,2.0
5391,30,2.5
5391,93,3.0
5391,73,3.5
5391,227,4.0
5391,43,4.5
5391,59,5.0
5392,3,1.0
5392,2,1.5
5392,8,2.0
5392,9,2.5
5392,35,3.0
5392,16,3.5
5392,47,4.0
5392,6,4.5
5392,3,5.0
5393,2,2.0
5393,4,3.0
5393,3,3.5
5393,3,4.0
5393,1,5.0
5394,2,2.0
5394,2,2.5
5394,13,3.0
5394,7,3.5
5394,4,4.0
5394,1,4.5
5394,1,5.0
5395,2,0.5
5395,3,1.0
5395,1,1.5
5395,6,2.0
5395,4,2.5
5395,9,3.0
5395,10,3.5
5395,20,4.0
5395,1,4.5
5395,4,5.0
5396,1,0.5
5396,1,1.0
5396,1,1.5
5396,6,2.0
5396,7,2.5
5396,8,3.0
5396,7,3.5
5396,8,4.0
5396,1,5.0
5397,2,0.5
5397,1,1.0
5397,3,1.5
5397,7,2.0
5397,4,2.5
5397,33,3.0
5397,28,3.5
5397,30,4.0
5397,4,4.5
5397,5,5.0
5398,1,0.5
5398,2,1.5
5398,5,2.0
5398,2,2.5
5398,18,3.0
5398,13,3.5
5398,56,4.0
5398,25,4.5
5398,25,5.0
5399,2,1.0
5399,5,2.0
5399,5,2.5
5399,22,3.0
5399,12,3.5
5399,8,4.0
5399,5,4.5
5399,1,5.0
5400,12,0.5
5400,42,1.0
5400,36,1.5
5400,171,2.0
5400,168,2.5
5400,517,3.0
5400,272,3.5
5400,416,4.0
5400,44,4.5
5400,77,5.0
5401,17,0.5
5401,48,1.0
5401,22,1.5
5401,73,2.0
5401,66,2.5
5401,164,3.0
5401,90,3.5
5401,135,4.0
5401,25,4.5
5401,24,5.0
5402,2,1.0
5402,1,3.0
5402,2,4.0
5403,1,1.5
5403,2,2.0
5403,2,2.5
5403,1,3.0
5403,1,3.5
5404,1,1.0
5404,2,1.5
5404,5,2.0
5404,9,2.5
5404,44,3.0
5404,32,3.5
5404,104,4.0
5404,27,4.5
5404,44,5.0
5405,3,2.0
5405,4,3.0
5405,3,3.5
5405,1,4.5
5406,1,1.0
5406,3,2.0
5406,6,2.5
5406,17,3.0
5406,13,3.5
5406,13,4.0
5406,4,4.5
5406,2,5.0
5407,1,1.5
5407,1,2.0
5407,7,3.0
5407,3,3.5
5407,2,4.0
5407,1,5.0
5408,2,1.0
5408,6,2.0
5408,3,2.5
5408,11,3.0
5408,2,3.5
5408,3,4.0
5408,1,4.5
5408,1,5.0
5409,3,1.0
5409,4,1.5
5409,19,2.0
5409,4,2.5
5409,26,3.0
5409,6,3.5
5409,15,4.0
5409,1,4.5
5409,4,5.0
5410,5,1.0
5410,1,1.5
5410,10,2.0
5410,18,2.5
5410,83,3.0
5410,56,3.5
5410,97,4.0
5410,34,4.5
5410,29,5.0
5411,1,0.5
5411,3,1.0
5411,5,2.0
5411,3,2.5
5411,5,3.0
5411,3,3.5
5411,2,4.0
5411,1,5.0
5412,1,0.5
5412,7,1.0
5412,1,1.5
5412,8,2.0
5412,4,2.5
5412,13,3.0
5412,7,3.5
5412,4,4.0
5412,2,5.0
5413,2,0.5
5413,1,1.0
5413,3,1.5
5413,1,2.0
5413,3,2.5
5413,5,3.0
5413,5,3.5
5413,5,4.0
5413,2,4.5
5414,6,0.5
5414,17,1.0
5414,22,1.5
5414,64,2.0
5414,47,2.5
5414,129,3.0
5414,43,3.5
5414,63,4.0
5414,9,4.5
5414,10,5.0
5415,22,0.5
5415,50,1.0
5415,27,1.5
5415,103,2.0
5415,74,2.5
5415,185,3.0
5415,78,3.5
5415,102,4.0
5415,24,4.5
5415,46,5.0
5416,1,1.0
5416,8,2.0
5416,2,2.5
5416,13,3.0
5416,7,3.5
5416,27,4.0
5416,3,4.5
5416,5,5.0
5417,4,0.5
5417,11,1.0
5417,3,1.5
5417,23,2.0
5417,9,2.5
5417,50,3.0
5417,33,3.5
5417,111,4.0
5417,39,4.5
5417,84,5.0
5418,16,0.5
5418,27,1.0
5418,38,1.5
5418,150,2.0
5418,230,2.5
5418,1010,3.0
5418,1306,3.5
5418,2731,4.0
5418,1167,4.5
5418,734,5.0
5419,61,0.5
5419,135,1.0
5419,82,1.5
5419,187,2.0
5419,115,2.5
5419,229,3.0
5419,61,3.5
5419,100,4.0
5419,10,4.5
5419,19,5.0
5420,14,0.5
5420,42,1.0
5420,35,1.5
5420,129,2.0
5420,94,2.5
5420,217,3.0
5420,104,3.5
5420,110,4.0
5420,20,4.5
5420,16,5.0
5421,6,0.5
5421,7,1.0
5421,5,1.5
5421,17,2.0
5421,27,2.5
5421,115,3.0
5421,99,3.5
5421,171,4.0
5421,52,4.5
5421,48,5.0
5422,2,0.5
5422,2,1.0
5422,3,1.5
5422,11,2.0
5422,8,2.5
5422,37,3.0
5422,16,3.5
5422,40,4.0
5422,10,4.5
5422,7,5.0
5423,2,0.5
5423,4,1.0
5423,2,1.5
5423,15,2.0
5423,11,2.5
5423,32,3.0
5423,17,3.5
5423,26,4.0
5423,3,4.5
5423,6,5.0
5424,2,0.5
5424,12,1.0
5424,11,1.5
5424,21,2.0
5424,7,2.5
5424,14,3.0
5424,4,3.5
5424,8,4.0
5424,1,5.0
5425,1,0.5
5425,3,1.0
5425,5,2.0
5425,6,2.5
5425,13,3.0
5425,20,3.5
5425,27,4.0
5425,8,4.5
5425,3,5.0
5426,2,2.0
5426,2,2.5
5426,8,3.0
5426,4,3.5
5426,8,4.0
5426,3,4.5
5426,3,5.0
5427,12,1.0
5427,1,1.5
5427,24,2.0
5427,8,2.5
5427,35,3.0
5427,12,3.5
5427,17,4.0
5427,3,5.0
5428,12,0.5
5428,28,1.0
5428,9,1.5
5428,35,2.0
5428,13,2.5
5428,48,3.0
5428,10,3.5
5428,17,4.0
5428,1,4.5
5428,4,5.0
5429,1,1.0
5429,6,2.0
5429,2,2.5
5429,15,3.0
5429,4,3.5
5429,5,4.0
5429,1,4.5
5429,1,5.0
5430,1,0.5
5430,1,1.5
5430,3,2.0
5430,1,2.5
5430,1,3.5
5430,1,4.0
5430,1,5.0
5431,1,0.5
5431,2,1.0
5431,9,2.0
5431,6,2.5
5431,35,3.0
5431,7,3.5
5431,16,4.0
5431,2,4.5
5431,4,5.0
5432,2,0.5
5432,4,1.0
5432,1,1.5
5432,9,2.0
5432,7,3.0
5432,2,3.5
5432,3,4.0
5433,5,0.5
5433,9,1.0
5433,8,1.5
5433,43,2.0
5433,26,2.5
5433,79,3.0
5433,17,3.5
5433,37,4.0
5433,4,4.5
5433,2,5.0
5434,3,1.0
5434,1,1.5
5434,11,2.0
5434,3,2.5
5434,28,3.0
5434,35,3.5
5434,63,4.0
5434,19,4.5
5434,29,5.0
5435,2,0.5
5435,2,1.0
5435,4,2.0
5435,5,2.5
5435,16,3.0
5435,18,3.5
5435,51,4.0
5435,16,4.5
5435,8,5.0
5436,1,1.5
5436,6,2.0
5436,1,2.5
5436,6,3.0
5436,4,3.5
5436,21,4.0
5436,7,4.5
5436,9,5.0
5437,4,1.5
5437,24,2.0
5437,15,2.5
5437,70,3.0
5437,21,3.5
5437,58,4.0
5437,1,4.5
5437,6,5.0
5438,8,0.5
5438,34,1.0
5438,26,1.5
5438,81,2.0
5438,49,2.5
5438,112,3.0
5438,40,3.5
5438,47,4.0
5438,4,4.5
5438,7,5.0
5439,2,0.5
5439,10,1.0
5439,2,1.5
5439,23,2.0
5439,7,2.5
5439,32,3.0
5439,5,3.5
5439,15,4.0
5439,3,4.5
5439,2,5.0
5440,3,0.5
5440,1,1.0
5440,10,2.0
5440,5,2.5
5440,34,3.0
5440,28,3.5
5440,79,4.0
5440,17,4.5
5440,24,5.0
5441,10,2.0
5441,3,2.5
5441,5,3.0
5441,1,4.0
5442,9,0.5
5442,25,1.0
5442,11,1.5
5442,76,2.0
5442,19,2.5
5442,56,3.0
5442,9,3.5
5442,13,4.0
5442,2,4.5
5442,2,5.0
5443,17,0.5
5443,22,1.0
5443,8,1.5
5443,20,2.0
5443,13,2.5
5443,25,3.0
5443,6,3.5
5443,4,4.0
5443,1,5.0
5444,23,0.5
5444,48,1.0
5444,26,1.5
5444,101,2.0
5444,132,2.5
5444,398,3.0
5444,351,3.5
5444,567,4.0
5444,198,4.5
5444,196,5.0
5445,43,0.5
5445,96,1.0
5445,78,1.5
5445,366,2.0
5445,497,2.5
5445,1670,3.0
5445,1952,3.5
5445,3246,4.0
5445,1150,4.5
5445,835,5.0
5446,5,0.5
5446,8,1.0
5446,7,1.5
5446,20,2.0
5446,28,2.5
5446,110,3.0
5446,186,3.5
5446,391,4.0
5446,214,4.5
5446,142,5.0
5447,2,0.5
5447,1,1.0
5447,1,1.5
5447,18,2.0
5447,13,2.5
5447,72,3.0
5447,42,3.5
5447,97,4.0
5447,4,4.5
5447,21,5.0
5448,12,0.5
5448,15,1.0
5448,2,1.5
5448,15,2.0
5448,8,2.5
5448,16,3.0
5448,5,3.5
5448,2,4.0
5448,1,4.5
5448,1,5.0
5449,42,0.5
5449,94,1.0
5449,55,1.5
5449,191,2.0
5449,138,2.5
5449,351,3.0
5449,185,3.5
5449,242,4.0
5449,42,4.5
5449,36,5.0
5450,2,0.5
5450,5,1.0
5450,4,1.5
5450,18,2.0
5450,17,2.5
5450,93,3.0
5450,37,3.5
5450,127,4.0
5450,11,4.5
5450,31,5.0
5451,8,0.5
5451,14,1.0
5451,4,1.5
5451,33,2.0
5451,16,2.5
5451,75,3.0
5451,29,3.5
5451,55,4.0
5451,12,4.5
5451,21,5.0
5452,130,0.5
5452,230,1.0
5452,109,1.5
5452,263,2.0
5452,97,2.5
5452,135,3.0
5452,50,3.5
5452,35,4.0
5452,4,4.5
5452,6,5.0
5453,1,1.0
5453,2,1.5
5453,8,2.0
5453,6,2.5
5453,45,3.0
5453,18,3.5
5453,43,4.0
5453,8,4.5
5453,7,5.0
5454,3,0.5
5454,13,1.0
5454,8,1.5
5454,46,2.0
5454,24,2.5
5454,50,3.0
5454,12,3.5
5454,17,4.0
5454,3,5.0
5455,1,1.0
5455,12,2.0
5455,5,2.5
5455,17,3.0
5455,3,3.5
5455,7,4.0
5455,1,4.5
5455,1,5.0
5456,8,0.5
5456,21,1.0
5456,8,1.5
5456,22,2.0
5456,7,2.5
5456,20,3.0
5456,2,3.5
5456,2,4.0
5456,1,4.5
5457,2,0.5
5457,1,1.0
5457,3,2.0
5457,1,2.5
5457,21,3.0
5457,4,3.5
5457,8,4.0
5457,1,5.0
5458,17,0.5
5458,25,1.0
5458,13,1.5
5458,38,2.0
5458,21,2.5
5458,39,3.0
5458,11,3.5
5458,14,4.0
5458,5,4.5
5458,3,5.0
5459,80,0.5
5459,217,1.0
5459,180,1.5
5459,581,2.0
5459,539,2.5
5459,1167,3.0
5459,604,3.5
5459,624,4.0
5459,94,4.5
5459,84,5.0
5460,21,0.5
5460,38,1.0
5460,13,1.5
5460,40,2.0
5460,15,2.5
5460,63,3.0
5460,29,3.5
5460,59,4.0
5460,11,4.5
5460,19,5.0
5461,3,1.5
5461,4,2.0
5461,4,2.5
5461,8,3.0
5461,14,3.5
5461,11,4.0
5461,4,4.5
5461,7,5.0
5462,17,0.5
5462,33,1.0
5462,13,1.5
5462,35,2.0
5462,16,2.5
5462,44,3.0
5462,22,3.5
5462,15,4.0
5462,1,4.5
5462,4,5.0
5463,25,0.5
5463,62,1.0
5463,39,1.5
5463,173,2.0
5463,133,2.5
5463,386,3.0
5463,189,3.5
5463,226,4.0
5463,45,4.5
5463,24,5.0
5464,7,0.5
5464,26,1.0
5464,25,1.5
5464,125,2.0
5464,169,2.5
5464,630,3.0
5464,722,3.5
5464,1254,4.0
5464,433,4.5
5464,300,5.0
5465,4,0.5
5465,1,1.0
5465,7,2.0
5465,6,2.5
5465,3,3.0
5465,7,3.5
5465,8,4.0
5465,10,4.5
5465,5,5.0
5466,1,0.5
5466,4,1.0
5466,1,1.5
5466,7,2.0
5466,4,2.5
5466,23,3.0
5466,10,3.5
5466,34,4.0
5466,4,4.5
5466,6,5.0
5467,1,0.5
5467,4,1.0
5467,1,1.5
5467,4,2.0
5467,1,2.5
5467,7,3.0
5467,6,4.0
5467,3,5.0
5468,1,1.0
5468,6,2.0
5468,5,2.5
5468,15,3.0
5468,3,3.5
5468,14,4.0
5468,5,4.5
5468,6,5.0
5469,2,0.5
5469,2,1.0
5469,2,1.5
5469,8,2.0
5469,1,2.5
5469,9,3.0
5469,3,3.5
5469,1,4.0
5469,2,5.0
5470,5,0.5
5470,4,1.0
5470,4,1.5
5470,14,2.0
5470,9,2.5
5470,47,3.0
5470,46,3.5
5470,113,4.0
5470,47,4.5
5470,59,5.0
5471,3,0.5
5471,17,1.0
5471,5,1.5
5471,24,2.0
5471,10,2.5
5471,15,3.0
5471,3,3.5
5471,4,4.0
5472,1,0.5
5472,9,1.0
5472,4,1.5
5472,19,2.0
5472,7,2.5
5472,37,3.0
5472,14,3.5
5472,55,4.0
5472,17,4.5
5472,22,5.0
5473,1,2.0
5473,6,3.0
5473,6,3.5
5473,7,4.0
5473,2,4.5
5473,4,5.0
5474,2,0.5
5474,5,1.0
5474,2,1.5
5474,7,2.0
5474,2,2.5
5474,6,3.0
5474,3,3.5
5474,3,4.0
5475,1,0.5
5475,3,1.0
5475,13,2.0
5475,4,2.5
5475,27,3.0
5475,23,3.5
5475,93,4.0
5475,50,4.5
5475,55,5.0
5476,28,0.5
5476,58,1.0
5476,32,1.5
5476,57,2.0
5476,26,2.5
5476,37,3.0
5476,14,3.5
5476,14,4.0
5476,5,5.0
5477,7,0.5
5477,9,1.0
5477,2,1.5
5477,18,2.0
5477,18,2.5
5477,53,3.0
5477,60,3.5
5477,111,4.0
5477,45,4.5
5477,51,5.0
5478,29,0.5
5478,77,1.0
5478,37,1.5
5478,116,2.0
5478,89,2.5
5478,176,3.0
5478,75,3.5
5478,69,4.0
5478,8,4.5
5478,10,5.0
5479,3,0.5
5479,19,1.0
5479,12,1.5
5479,74,2.0
5479,59,2.5
5479,221,3.0
5479,108,3.5
5479,182,4.0
5479,23,4.5
5479,27,5.0
5480,16,0.5
5480,32,1.0
5480,19,1.5
5480,65,2.0
5480,37,2.5
5480,99,3.0
5480,33,3.5
5480,39,4.0
5480,5,4.5
5480,10,5.0
5481,98,0.5
5481,177,1.0
5481,128,1.5
5481,422,2.0
5481,360,2.5
5481,788,3.0
5481,534,3.5
5481,658,4.0
5481,144,4.5
5481,182,5.0
5482,16,0.5
5482,30,1.0
5482,6,1.5
5482,21,2.0
5482,5,2.5
5482,14,3.0
5482,3,3.5
5482,5,4.0
5482,1,4.5
5482,2,5.0
5483,1,0.5
5483,4,1.0
5483,4,1.5
5483,13,2.0
5483,16,2.5
5483,59,3.0
5483,71,3.5
5483,89,4.0
5483,34,4.5
5483,35,5.0
5484,2,0.5
5484,2,1.0
5484,1,1.5
5484,4,2.0
5484,2,2.5
5484,9,3.0
5484,5,3.5
5484,17,4.0
5484,3,4.5
5484,8,5.0
5485,5,0.5
5485,6,1.0
5485,3,1.5
5485,32,2.0
5485,15,2.5
5485,80,3.0
5485,41,3.5
5485,87,4.0
5485,10,4.5
5485,14,5.0
5486,2,0.5
5486,4,1.0
5486,2,1.5
5486,3,2.0
5486,6,2.5
5486,13,3.0
5486,12,3.5
5486,14,4.0
5486,2,4.5
5486,3,5.0
5487,1,0.5
5487,7,2.0
5487,3,2.5
5487,6,3.0
5487,1,4.0
5488,1,0.5
5488,2,1.0
5488,1,2.0
5488,1,2.5
5488,5,3.0
5488,6,3.5
5488,5,4.0
5488,3,4.5
5489,2,0.5
5489,9,1.0
5489,4,1.5
5489,21,2.0
5489,15,2.5
5489,61,3.0
5489,34,3.5
5489,106,4.0
5489,41,4.5
5489,43,5.0
5490,2,0.5
5490,4,1.0
5490,2,1.5
5490,10,2.0
5490,4,2.5
5490,17,3.0
5490,2,3.5
5490,6,4.0
5490,1,4.5
5490,2,5.0
5491,2,2.0
5491,2,2.5
5491,10,3.0
5491,1,3.5
5491,7,4.0
5491,1,4.5
5491,2,5.0
5492,1,0.5
5492,5,2.0
5492,1,2.5
5492,10,3.0
5492,1,3.5
5492,1,4.0
5493,4,1.0
5493,3,1.5
5493,14,2.0
5493,16,2.5
5493,76,3.0
5493,19,3.5
5493,61,4.0
5493,4,4.5
5493,8,5.0
5494,3,2.0
5494,3,3.0
5494,3,3.5
5494,4,4.0
5494,1,5.0
5495,3,1.0
5495,2,1.5
5495,8,2.0
5495,6,2.5
5495,14,3.0
5495,2,3.5
5495,2,4.0
5495,2,4.5
5495,2,5.0
5496,2,2.0
5496,1,2.5
5496,5,3.0
5496,5,3.5
5496,9,4.0
5496,4,4.5
5496,7,5.0
5497,2,0.5
5497,5,1.0
5497,2,1.5
5497,18,2.0
5497,17,2.5
5497,65,3.0
5497,43,3.5
5497,75,4.0
5497,5,4.5
5497,11,5.0
5498,3,0.5
5498,1,1.0
5498,2,2.0
5498,1,2.5
5498,16,3.0
5498,19,3.5
5498,47,4.0
5498,37,4.5
5498,47,5.0
5499,4,0.5
5499,2,1.0
5499,1,1.5
5499,25,2.0
5499,16,2.5
5499,45,3.0
5499,24,3.5
5499,54,4.0
5499,9,4.5
5499,10,5.0
5500,9,0.5
5500,18,1.0
